timestamp,pattern_id,version,annealing_start,annealing_steps,noise_level,bit_diff,precision,exact_match,repetitions,chunk_size
2025-08-04T17:39:50.140615,key_2,1.3-A,0.3,10,0.35,1,99.22,False,10,8
2025-08-04T17:39:50.155049,key_2,1.3-A,0.3,10,0.4,1,99.22,False,10,8
2025-08-04T17:39:50.169578,key_2,1.3-A,0.3,10,0.45,57,55.47,False,10,8
2025-08-04T17:39:50.184136,key_2,1.3-A,0.3,10,0.5,57,55.47,False,10,8
2025-08-04T17:39:50.198601,key_2,1.3-A,0.3,10,0.55,67,47.66,False,10,8
2025-08-04T17:39:50.213022,key_3,1.3-A,0.3,10,0.25,0,100.00,True,10,8
2025-08-04T17:39:50.227631,key_3,1.3-A,0.3,10,0.3,0,100.00,True,10,8
2025-08-04T17:39:50.241862,key_3,1.3-A,0.3,10,0.35,0,100.00,True,10,8
2025-08-04T17:39:50.259097,key_3,1.3-A,0.3,10,0.4,0,100.00,True,10,8
2025-08-04T17:39:50.273544,key_3,1.3-A,0.3,10,0.45,0,100.00,True,10,8
2025-08-04T17:39:50.288001,key_3,1.3-A,0.3,10,0.5,66,48.44,False,10,8
2025-08-04T17:39:50.302328,key_3,1.3-A,0.3,10,0.55,128,0.00,False,10,8
2025-08-04T17:39:50.314372,key_1,1.3-A,0.3,10,0.25,5,96.09,False,10,16
2025-08-04T17:39:50.323024,key_1,1.3-A,0.3,10,0.3,1,99.22,False,10,16
2025-08-04T17:39:50.331970,key_1,1.3-A,0.3,10,0.35,5,96.09,False,10,16
2025-08-04T17:39:50.340619,key_1,1.3-A,0.3,10,0.4,5,96.09,False,10,16
2025-08-04T17:39:50.349511,key_1,1.3-A,0.3,10,0.45,51,60.16,False,10,16
2025-08-04T17:39:50.358224,key_1,1.3-A,0.3,10,0.5,57,55.47,False,10,16
2025-08-04T17:39:50.367144,key_1,1.3-A,0.3,10,0.55,51,60.16,False,10,16
2025-08-04T17:39:50.375986,key_2,1.3-A,0.3,10,0.25,0,100.00,True,10,16
2025-08-04T17:39:50.384882,key_2,1.3-A,0.3,10,0.3,0,100.00,True,10,16
2025-08-04T17:39:50.393953,key_2,1.3-A,0.3,10,0.35,28,78.12,False,10,16
2025-08-04T17:39:50.403041,key_2,1.3-A,0.3,10,0.4,0,100.00,True,10,16
2025-08-04T17:39:50.411878,key_2,1.3-A,0.3,10,0.45,0,100.00,True,10,16
2025-08-04T17:39:50.420556,key_2,1.3-A,0.3,10,0.5,87,32.03,False,10,16
2025-08-04T17:39:50.429408,key_2,1.3-A,0.3,10,0.55,128,0.00,False,10,16
2025-08-04T17:39:50.438124,key_3,1.3-A,0.3,10,0.25,1,99.22,False,10,16
2025-08-04T17:39:50.447090,key_3,1.3-A,0.3,10,0.3,1,99.22,False,10,16
2025-08-04T17:39:50.455803,key_3,1.3-A,0.3,10,0.35,1,99.22,False,10,16
2025-08-04T17:39:50.464734,key_3,1.3-A,0.3,10,0.4,1,99.22,False,10,16
2025-08-04T17:39:50.473380,key_3,1.3-A,0.3,10,0.45,61,52.34,False,10,16
2025-08-04T17:39:50.482377,key_3,1.3-A,0.3,10,0.5,71,44.53,False,10,16
2025-08-04T17:39:50.491061,key_3,1.3-A,0.3,10,0.55,57,55.47,False,10,16
2025-08-04T17:39:50.499887,key_1,1.3-A,0.3,10,0.25,0,100.00,True,10,32
2025-08-04T17:39:50.505336,key_1,1.3-A,0.3,10,0.3,0,100.00,True,10,32
2025-08-04T17:39:50.510961,key_1,1.3-A,0.3,10,0.35,0,100.00,True,10,32
2025-08-04T17:39:50.523567,key_1,1.3-A,0.3,10,0.4,34,73.44,False,10,32
2025-08-04T17:39:50.535529,key_1,1.3-A,0.3,10,0.45,36,71.88,False,10,32
2025-08-04T17:39:50.542481,key_1,1.3-A,0.3,10,0.5,71,44.53,False,10,32
2025-08-04T17:39:50.551230,key_1,1.3-A,0.3,10,0.55,87,32.03,False,10,32
2025-08-04T17:39:50.559984,key_2,1.3-A,0.3,10,0.25,0,100.00,True,10,32
2025-08-04T17:39:50.568467,key_2,1.3-A,0.3,10,0.3,0,100.00,True,10,32
2025-08-04T17:39:50.577383,key_2,1.3-A,0.3,10,0.35,0,100.00,True,10,32
2025-08-04T17:39:50.584953,key_2,1.3-A,0.3,10,0.4,33,74.22,False,10,32
2025-08-04T17:39:50.594044,key_2,1.3-A,0.3,10,0.45,0,100.00,True,10,32
2025-08-04T17:39:50.602177,key_2,1.3-A,0.3,10,0.5,63,50.78,False,10,32
2025-08-04T17:39:50.607780,key_2,1.3-A,0.3,10,0.55,128,0.00,False,10,32
2025-08-04T17:39:50.614801,key_3,1.3-A,0.3,10,0.25,0,100.00,True,10,32
2025-08-04T17:39:50.625106,key_3,1.3-A,0.3,10,0.3,0,100.00,True,10,32
2025-08-04T17:39:50.631320,key_3,1.3-A,0.3,10,0.35,0,100.00,True,10,32
2025-08-04T17:39:50.636970,key_3,1.3-A,0.3,10,0.4,0,100.00,True,10,32
2025-08-04T17:39:50.642496,key_3,1.3-A,0.3,10,0.45,32,75.00,False,10,32
2025-08-04T17:39:50.648209,key_3,1.3-A,0.3,10,0.5,71,44.53,False,10,32
2025-08-04T17:39:50.653648,key_3,1.3-A,0.3,10,0.55,128,0.00,False,10,32
